ExperimentName,Subject,Age,Handedness,Sex,Label,Identity,Shape,Target.ACC,Target.RESP,Target.RT
breaking,6,27,right,male,friend,Stranger,T.bmp,1,m,595
breaking,6,27,right,male,self,Stranger,T.bmp,1,n,480
breaking,6,27,right,male,friend,Friend,S.bmp,1,m,604
breaking,6,27,right,male,self,Self,C.bmp,0,n,624
breaking,6,27,right,male,stranger,Stranger,T.bmp,1,m,548
breaking,6,27,right,male,friend,Self,C.bmp,1,n,664
breaking,6,27,right,male,stranger,Self,C.bmp,1,m,517
breaking,6,27,right,male,self,Friend,S.bmp,1,m,785
breaking,6,27,right,male,stranger,Stranger,T.bmp,1,m,525
breaking,6,27,right,male,self,Friend,S.bmp,1,m,601
breaking,6,27,right,male,stranger,Self,C.bmp,1,m,565
breaking,6,27,right,male,self,Friend,S.bmp,1,m,746
breaking,6,27,right,male,self,Stranger,T.bmp,1,n,582
breaking,6,27,right,male,self,Self,C.bmp,0,,0
breaking,6,27,right,male,self,Stranger,T.bmp,1,n,550
breaking,6,27,right,male,self,Self,C.bmp,1,m,737
breaking,6,27,right,male,friend,Self,C.bmp,0,m,438
breaking,6,27,right,male,friend,Friend,S.bmp,1,m,674
breaking,6,27,right,male,friend,Stranger,T.bmp,1,m,494
breaking,6,27,right,male,stranger,Friend,S.bmp,0,m,514
breaking,6,27,right,male,friend,Stranger,T.bmp,1,m,846
breaking,6,27,right,male,friend,Friend,S.bmp,1,m,722
breaking,6,27,right,male,stranger,Friend,S.bmp,1,n,767
breaking,6,27,right,male,self,Self,C.bmp,0,n,515
breaking,6,27,right,male,self,Stranger,T.bmp,1,n,495
breaking,6,27,right,male,stranger,Self,C.bmp,1,m,411
breaking,6,27,right,male,friend,Friend,S.bmp,1,m,711
breaking,6,27,right,male,stranger,Self,C.bmp,1,m,548
breaking,6,27,right,male,stranger,Stranger,T.bmp,1,m,528
breaking,6,27,right,male,self,Friend,S.bmp,1,m,556
breaking,6,27,right,male,self,Self,C.bmp,1,m,551
breaking,6,27,right,male,self,Stranger,T.bmp,1,n,451
breaking,6,27,right,male,stranger,Stranger,T.bmp,1,m,432
breaking,6,27,right,male,friend,Stranger,T.bmp,1,m,516
breaking,6,27,right,male,friend,Stranger,T.bmp,1,m,448
breaking,6,27,right,male,friend,Friend,S.bmp,1,m,500
breaking,6,27,right,male,self,Friend,S.bmp,1,m,688
breaking,6,27,right,male,self,Self,C.bmp,1,m,629
breaking,6,27,right,male,friend,Self,C.bmp,0,m,521
breaking,6,27,right,male,friend,Friend,S.bmp,1,m,661
breaking,6,27,right,male,stranger,Friend,S.bmp,0,m,761
breaking,6,27,right,male,self,Friend,S.bmp,1,m,653
breaking,6,27,right,male,friend,Self,C.bmp,1,n,569
breaking,6,27,right,male,stranger,Stranger,T.bmp,1,m,502
breaking,6,27,right,male,stranger,Self,C.bmp,1,m,506
breaking,6,27,right,male,self,Stranger,T.bmp,1,n,486
breaking,6,27,right,male,friend,Self,C.bmp,1,n,545
breaking,6,27,right,male,friend,Stranger,T.bmp,1,m,501
breaking,6,27,right,male,stranger,Friend,S.bmp,1,n,578
breaking,6,27,right,male,stranger,Friend,S.bmp,1,n,710
breaking,6,27,right,male,self,Friend,S.bmp,1,m,677
breaking,6,27,right,male,self,Stranger,T.bmp,1,n,393
breaking,6,27,right,male,stranger,Self,C.bmp,1,m,541
breaking,6,27,right,male,stranger,Friend,S.bmp,1,n,594
breaking,6,27,right,male,stranger,Stranger,T.bmp,1,m,750
breaking,6,27,right,male,friend,Stranger,T.bmp,1,m,570
breaking,6,27,right,male,self,Friend,S.bmp,1,m,581
breaking,6,27,right,male,stranger,Self,C.bmp,1,m,569
breaking,6,27,right,male,friend,Friend,S.bmp,1,m,573
breaking,6,27,right,male,friend,Stranger,T.bmp,1,m,594
breaking,6,27,right,male,self,Self,C.bmp,1,m,510
breaking,6,27,right,male,stranger,Stranger,T.bmp,1,m,642
breaking,6,27,right,male,self,Friend,S.bmp,1,m,588
breaking,6,27,right,male,self,Stranger,T.bmp,1,n,480
breaking,6,27,right,male,self,Self,C.bmp,1,m,445
breaking,6,27,right,male,friend,Stranger,T.bmp,1,m,521
breaking,6,27,right,male,friend,Friend,S.bmp,1,m,637
breaking,6,27,right,male,self,Self,C.bmp,1,m,713
breaking,6,27,right,male,stranger,Friend,S.bmp,1,n,597
breaking,6,27,right,male,stranger,Self,C.bmp,1,m,450
breaking,6,27,right,male,stranger,Stranger,T.bmp,1,m,558
breaking,6,27,right,male,stranger,Friend,S.bmp,1,n,474
breaking,6,27,right,male,friend,Friend,S.bmp,1,m,518
breaking,6,27,right,male,friend,Self,C.bmp,1,n,521
breaking,6,27,right,male,friend,Self,C.bmp,1,n,486
breaking,6,27,right,male,self,Stranger,T.bmp,1,n,514
breaking,6,27,right,male,friend,Self,C.bmp,1,n,462
breaking,6,27,right,male,stranger,Friend,S.bmp,1,n,442
breaking,6,27,right,male,friend,Friend,S.bmp,1,m,558
breaking,6,27,right,male,friend,Friend,S.bmp,1,m,514
breaking,6,27,right,male,self,Friend,S.bmp,1,m,439
breaking,6,27,right,male,stranger,Friend,S.bmp,1,n,419
breaking,6,27,right,male,friend,Self,C.bmp,1,n,679
breaking,6,27,right,male,self,Friend,S.bmp,1,m,595
breaking,6,27,right,male,stranger,Self,C.bmp,1,m,535
breaking,6,27,right,male,self,Stranger,T.bmp,1,n,396
breaking,6,27,right,male,self,Friend,S.bmp,1,m,616
breaking,6,27,right,male,self,Self,C.bmp,1,m,483
breaking,6,27,right,male,self,Stranger,T.bmp,1,n,423
breaking,6,27,right,male,stranger,Self,C.bmp,1,m,459
breaking,6,27,right,male,self,Self,C.bmp,1,m,416
breaking,6,27,right,male,self,Stranger,T.bmp,1,n,500
breaking,6,27,right,male,friend,Self,C.bmp,1,n,488
breaking,6,27,right,male,stranger,Stranger,T.bmp,1,m,612
breaking,6,27,right,male,stranger,Stranger,T.bmp,1,m,584
breaking,6,27,right,male,friend,Stranger,T.bmp,1,m,477
breaking,6,27,right,male,friend,Stranger,T.bmp,1,m,433
breaking,6,27,right,male,self,Self,C.bmp,1,m,565
breaking,6,27,right,male,stranger,Stranger,T.bmp,1,m,497
breaking,6,27,right,male,stranger,Friend,S.bmp,1,n,525
breaking,6,27,right,male,friend,Stranger,T.bmp,1,m,505
breaking,6,27,right,male,friend,Self,C.bmp,1,n,414
breaking,6,27,right,male,friend,Friend,S.bmp,1,m,690
breaking,6,27,right,male,stranger,Self,C.bmp,1,m,517
breaking,6,27,right,male,stranger,Stranger,T.bmp,1,m,529
breaking,6,27,right,male,stranger,Stranger,T.bmp,1,m,477
breaking,6,27,right,male,self,Friend,S.bmp,1,m,482
breaking,6,27,right,male,self,Stranger,T.bmp,1,n,478
breaking,6,27,right,male,stranger,Friend,S.bmp,0,m,394
breaking,6,27,right,male,friend,Stranger,T.bmp,1,m,526
breaking,6,27,right,male,self,Stranger,T.bmp,1,n,410
breaking,6,27,right,male,self,Friend,S.bmp,1,m,551
breaking,6,27,right,male,stranger,Stranger,T.bmp,1,m,491
breaking,6,27,right,male,friend,Stranger,T.bmp,1,m,631
breaking,6,27,right,male,self,Self,C.bmp,1,m,451
breaking,6,27,right,male,stranger,Self,C.bmp,1,m,471
breaking,6,27,right,male,friend,Self,C.bmp,1,n,468
breaking,6,27,right,male,self,Self,C.bmp,1,m,464
breaking,6,27,right,male,friend,Self,C.bmp,1,n,380
breaking,6,27,right,male,friend,Friend,S.bmp,1,m,495
breaking,6,27,right,male,self,Stranger,T.bmp,1,n,387
breaking,6,27,right,male,friend,Stranger,T.bmp,1,m,472
breaking,6,27,right,male,friend,Friend,S.bmp,1,m,460
breaking,6,27,right,male,friend,Self,C.bmp,1,n,600
breaking,6,27,right,male,stranger,Friend,S.bmp,1,n,532
breaking,6,27,right,male,stranger,Friend,S.bmp,1,n,584
breaking,6,27,right,male,friend,Friend,S.bmp,1,m,548
breaking,6,27,right,male,self,Self,C.bmp,1,m,585
breaking,6,27,right,male,stranger,Self,C.bmp,1,m,901
breaking,6,27,right,male,stranger,Self,C.bmp,1,m,481
breaking,6,27,right,male,self,Friend,S.bmp,1,m,493
breaking,6,27,right,male,friend,Self,C.bmp,1,n,665
breaking,6,27,right,male,self,Friend,S.bmp,1,m,454
breaking,6,27,right,male,self,Stranger,T.bmp,1,n,530
breaking,6,27,right,male,self,Self,C.bmp,1,m,430
breaking,6,27,right,male,self,Stranger,T.bmp,1,n,538
breaking,6,27,right,male,stranger,Stranger,T.bmp,1,m,566
breaking,6,27,right,male,stranger,Self,C.bmp,1,m,499
breaking,6,27,right,male,friend,Self,C.bmp,1,n,423
breaking,6,27,right,male,friend,Stranger,T.bmp,1,m,579
breaking,6,27,right,male,friend,Stranger,T.bmp,1,m,503
breaking,6,27,right,male,stranger,Self,C.bmp,1,m,419
breaking,6,27,right,male,friend,Friend,S.bmp,1,m,575
breaking,6,27,right,male,friend,Self,C.bmp,1,n,388
breaking,6,27,right,male,self,Friend,S.bmp,1,m,456
breaking,6,27,right,male,stranger,Friend,S.bmp,1,n,459
breaking,6,27,right,male,self,Friend,S.bmp,1,m,391
breaking,6,27,right,male,friend,Stranger,T.bmp,1,m,491
breaking,6,27,right,male,self,Self,C.bmp,1,m,528
breaking,6,27,right,male,self,Stranger,T.bmp,1,n,604
breaking,6,27,right,male,stranger,Friend,S.bmp,1,n,856
breaking,6,27,right,male,stranger,Stranger,T.bmp,1,m,908
breaking,6,27,right,male,stranger,Stranger,T.bmp,1,m,544
breaking,6,27,right,male,friend,Friend,S.bmp,1,m,533
breaking,6,27,right,male,friend,Friend,S.bmp,1,m,441
breaking,6,27,right,male,stranger,Friend,S.bmp,1,n,453
breaking,6,27,right,male,stranger,Self,C.bmp,1,m,425
breaking,6,27,right,male,self,Self,C.bmp,1,m,461
breaking,6,27,right,male,self,Friend,S.bmp,1,m,530
breaking,6,27,right,male,stranger,Stranger,T.bmp,1,m,582
breaking,6,27,right,male,friend,Stranger,T.bmp,1,m,473
breaking,6,27,right,male,friend,Stranger,T.bmp,1,m,429
breaking,6,27,right,male,friend,Self,C.bmp,1,n,433
breaking,6,27,right,male,stranger,Self,C.bmp,1,m,445
breaking,6,27,right,male,self,Self,C.bmp,1,m,450
breaking,6,27,right,male,friend,Self,C.bmp,0,m,590
breaking,6,27,right,male,stranger,Stranger,T.bmp,1,m,722
breaking,6,27,right,male,friend,Friend,S.bmp,1,m,526
breaking,6,27,right,male,self,Stranger,T.bmp,1,n,378
breaking,6,27,right,male,friend,Friend,S.bmp,1,m,455
breaking,6,27,right,male,self,Self,C.bmp,1,m,459
breaking,6,27,right,male,self,Self,C.bmp,1,m,431
breaking,6,27,right,male,friend,Self,C.bmp,1,n,443
breaking,6,27,right,male,stranger,Friend,S.bmp,1,n,431
breaking,6,27,right,male,friend,Friend,S.bmp,1,m,460
breaking,6,27,right,male,stranger,Friend,S.bmp,1,n,504
breaking,6,27,right,male,self,Stranger,T.bmp,1,n,459
breaking,6,27,right,male,stranger,Stranger,T.bmp,1,m,591
breaking,6,27,right,male,self,Friend,S.bmp,1,m,539
breaking,6,27,right,male,stranger,Self,C.bmp,1,m,440
breaking,6,27,right,male,self,Friend,S.bmp,1,m,468
breaking,6,27,right,male,friend,Stranger,T.bmp,1,m,648
breaking,6,27,right,male,self,Stranger,T.bmp,1,n,452
breaking,6,27,right,male,stranger,Friend,S.bmp,1,n,632
breaking,6,27,right,male,stranger,Self,C.bmp,1,m,412
breaking,6,27,right,male,stranger,Stranger,T.bmp,0,n,377
breaking,6,27,right,male,friend,Friend,S.bmp,1,m,773
breaking,6,27,right,male,self,Friend,S.bmp,1,m,513
breaking,6,27,right,male,stranger,Friend,S.bmp,1,n,565
breaking,6,27,right,male,friend,Self,C.bmp,1,n,801
breaking,6,27,right,male,friend,Stranger,T.bmp,1,m,518
breaking,6,27,right,male,friend,Stranger,T.bmp,1,m,753
breaking,6,27,right,male,friend,Stranger,T.bmp,1,m,509
breaking,6,27,right,male,stranger,Self,C.bmp,1,m,497
breaking,6,27,right,male,stranger,Stranger,T.bmp,1,m,709
breaking,6,27,right,male,stranger,Self,C.bmp,1,m,458
breaking,6,27,right,male,self,Stranger,T.bmp,1,n,438
breaking,6,27,right,male,friend,Self,C.bmp,1,n,474
breaking,6,27,right,male,friend,Self,C.bmp,1,n,406
breaking,6,27,right,male,self,Stranger,T.bmp,1,n,770
breaking,6,27,right,male,stranger,Self,C.bmp,1,m,455
breaking,6,27,right,male,stranger,Stranger,T.bmp,1,m,723
breaking,6,27,right,male,stranger,Friend,S.bmp,0,m,639
breaking,6,27,right,male,self,Self,C.bmp,1,m,467
breaking,6,27,right,male,stranger,Friend,S.bmp,1,n,447
breaking,6,27,right,male,self,Self,C.bmp,1,m,411
breaking,6,27,right,male,self,Self,C.bmp,1,m,503
breaking,6,27,right,male,self,Stranger,T.bmp,1,n,403
breaking,6,27,right,male,friend,Friend,S.bmp,1,m,687
breaking,6,27,right,male,self,Friend,S.bmp,1,m,531
breaking,6,27,right,male,friend,Friend,S.bmp,1,m,527
breaking,6,27,right,male,self,Friend,S.bmp,1,m,372
breaking,7,29,right,female,stranger,Friend,S.bmp,1,m,772
breaking,7,29,right,female,self,Self,T.bmp,1,n,568
breaking,7,29,right,female,friend,Self,T.bmp,1,m,900
breaking,7,29,right,female,stranger,Self,T.bmp,1,n,529
breaking,7,29,right,female,self,Stranger,C.bmp,1,m,597
breaking,7,29,right,female,friend,Self,T.bmp,1,m,528
breaking,7,29,right,female,self,Stranger,C.bmp,0,n,484
breaking,7,29,right,female,self,Self,T.bmp,1,n,688
breaking,7,29,right,female,stranger,Stranger,C.bmp,1,n,804
breaking,7,29,right,female,friend,Stranger,C.bmp,1,n,833
breaking,7,29,right,female,friend,Friend,S.bmp,1,n,676
breaking,7,29,right,female,stranger,Friend,S.bmp,1,m,489
breaking,7,29,right,female,friend,Self,T.bmp,1,m,685
breaking,7,29,right,female,self,Self,T.bmp,1,n,465
breaking,7,29,right,female,stranger,Stranger,C.bmp,0,m,638
breaking,7,29,right,female,self,Friend,S.bmp,1,n,578
breaking,7,29,right,female,stranger,Stranger,C.bmp,1,n,806
breaking,7,29,right,female,self,Friend,S.bmp,1,n,938
breaking,7,29,right,female,self,Stranger,C.bmp,1,m,494
breaking,7,29,right,female,friend,Friend,S.bmp,0,m,915
breaking,7,29,right,female,friend,Friend,S.bmp,1,n,767
breaking,7,29,right,female,friend,Stranger,C.bmp,1,n,786
breaking,7,29,right,female,stranger,Self,T.bmp,1,n,534
breaking,7,29,right,female,self,Friend,S.bmp,1,n,538
breaking,7,29,right,female,stranger,Friend,S.bmp,1,m,519
breaking,7,29,right,female,stranger,Self,T.bmp,1,n,595
breaking,7,29,right,female,friend,Stranger,C.bmp,1,n,719
breaking,7,29,right,female,friend,Stranger,C.bmp,1,n,555
breaking,7,29,right,female,friend,Stranger,C.bmp,1,n,503
breaking,7,29,right,female,stranger,Self,T.bmp,1,n,659
breaking,7,29,right,female,stranger,Friend,S.bmp,0,n,616
breaking,7,29,right,female,self,Self,T.bmp,1,n,780
breaking,7,29,right,female,friend,Self,T.bmp,0,n,744
breaking,7,29,right,female,friend,Friend,S.bmp,1,n,628
breaking,7,29,right,female,friend,Friend,S.bmp,1,n,512
breaking,7,29,right,female,self,Self,T.bmp,1,n,733
breaking,7,29,right,female,self,Stranger,C.bmp,1,m,528
breaking,7,29,right,female,friend,Self,T.bmp,1,m,764
breaking,7,29,right,female,friend,Stranger,C.bmp,1,n,568
breaking,7,29,right,female,self,Friend,S.bmp,1,n,668
breaking,7,29,right,female,stranger,Self,T.bmp,1,n,601
breaking,7,29,right,female,friend,Friend,S.bmp,1,n,621
breaking,7,29,right,female,stranger,Stranger,C.bmp,0,m,889
breaking,7,29,right,female,self,Friend,S.bmp,1,n,469
breaking,7,29,right,female,self,Stranger,C.bmp,1,m,697
breaking,7,29,right,female,self,Friend,S.bmp,1,n,534
breaking,7,29,right,female,stranger,Self,T.bmp,1,n,546
breaking,7,29,right,female,self,Stranger,C.bmp,1,m,870
breaking,7,29,right,female,friend,Self,T.bmp,1,m,1082
breaking,7,29,right,female,stranger,Friend,S.bmp,1,m,478
breaking,7,29,right,female,stranger,Stranger,C.bmp,1,n,603
breaking,7,29,right,female,self,Self,T.bmp,1,n,814
breaking,7,29,right,female,stranger,Stranger,C.bmp,0,m,866
breaking,7,29,right,female,stranger,Friend,S.bmp,1,m,814
breaking,7,29,right,female,stranger,Self,T.bmp,0,m,530
breaking,7,29,right,female,friend,Self,T.bmp,1,m,862
breaking,7,29,right,female,friend,Stranger,C.bmp,1,n,795
breaking,7,29,right,female,friend,Stranger,C.bmp,1,n,783
breaking,7,29,right,female,self,Stranger,C.bmp,1,m,555
breaking,7,29,right,female,friend,Stranger,C.bmp,1,n,583
breaking,7,29,right,female,stranger,Stranger,C.bmp,1,n,723
breaking,7,29,right,female,friend,Self,T.bmp,1,m,464
breaking,7,29,right,female,self,Friend,S.bmp,1,n,564
breaking,7,29,right,female,self,Self,T.bmp,1,n,512
breaking,7,29,right,female,self,Stranger,C.bmp,0,,0
breaking,7,29,right,female,stranger,Friend,S.bmp,1,m,728
breaking,7,29,right,female,stranger,Stranger,C.bmp,0,m,597
breaking,7,29,right,female,self,Self,T.bmp,1,n,696
breaking,7,29,right,female,stranger,Friend,S.bmp,1,m,516
breaking,7,29,right,female,friend,Friend,S.bmp,1,n,456
breaking,7,29,right,female,self,Stranger,C.bmp,0,n,708
breaking,7,29,right,female,stranger,Stranger,C.bmp,1,n,553
breaking,7,29,right,female,friend,Self,T.bmp,1,m,621
breaking,7,29,right,female,friend,Friend,S.bmp,1,n,641
breaking,7,29,right,female,stranger,Self,T.bmp,1,n,653
breaking,7,29,right,female,stranger,Friend,S.bmp,1,m,929
breaking,7,29,right,female,self,Friend,S.bmp,1,n,525
breaking,7,29,right,female,stranger,Self,T.bmp,1,n,658
breaking,7,29,right,female,self,Friend,S.bmp,1,n,582
breaking,7,29,right,female,self,Self,T.bmp,0,m,714
breaking,7,29,right,female,friend,Friend,S.bmp,1,n,662
breaking,7,29,right,female,stranger,Self,T.bmp,1,n,746
breaking,7,29,right,female,self,Self,T.bmp,1,n,463
breaking,7,29,right,female,friend,Stranger,C.bmp,1,n,795
breaking,7,29,right,female,friend,Friend,S.bmp,0,m,591
breaking,7,29,right,female,friend,Stranger,C.bmp,1,n,507
breaking,7,29,right,female,stranger,Self,T.bmp,1,n,535
breaking,7,29,right,female,stranger,Friend,S.bmp,1,m,724
breaking,7,29,right,female,stranger,Self,T.bmp,1,n,592
breaking,7,29,right,female,stranger,Stranger,C.bmp,1,n,532
breaking,7,29,right,female,self,Friend,S.bmp,1,n,528
breaking,7,29,right,female,self,Friend,S.bmp,1,n,500
breaking,7,29,right,female,stranger,Friend,S.bmp,1,m,584
breaking,7,29,right,female,self,Self,T.bmp,1,n,684
breaking,7,29,right,female,stranger,Stranger,C.bmp,1,n,568
breaking,7,29,right,female,self,Stranger,C.bmp,1,m,452
breaking,7,29,right,female,friend,Self,T.bmp,0,n,574
breaking,7,29,right,female,friend,Friend,S.bmp,1,n,706
breaking,7,29,right,female,friend,Self,T.bmp,1,m,439
breaking,7,29,right,female,friend,Friend,S.bmp,1,n,547
breaking,7,29,right,female,stranger,Stranger,C.bmp,1,n,535
breaking,7,29,right,female,self,Self,T.bmp,1,n,723
breaking,7,29,right,female,self,Friend,S.bmp,1,n,503
breaking,7,29,right,female,friend,Stranger,C.bmp,1,n,708
breaking,7,29,right,female,friend,Self,T.bmp,1,m,432
breaking,7,29,right,female,self,Stranger,C.bmp,1,m,484
breaking,7,29,right,female,self,Stranger,C.bmp,0,n,736
breaking,7,29,right,female,stranger,Friend,S.bmp,1,m,580
breaking,7,29,right,female,friend,Self,T.bmp,1,m,720
breaking,7,29,right,female,self,Friend,S.bmp,0,m,620
breaking,7,29,right,female,friend,Stranger,C.bmp,1,n,584
breaking,7,29,right,female,friend,Stranger,C.bmp,1,n,788
breaking,7,29,right,female,friend,Self,T.bmp,1,m,720
breaking,7,29,right,female,self,Stranger,C.bmp,1,m,596
breaking,7,29,right,female,self,Stranger,C.bmp,1,m,473
breaking,7,29,right,female,stranger,Stranger,C.bmp,1,n,461
breaking,7,29,right,female,self,Self,T.bmp,1,n,817
breaking,7,29,right,female,friend,Stranger,C.bmp,1,n,725
breaking,7,29,right,female,stranger,Friend,S.bmp,1,m,449
breaking,7,29,right,female,stranger,Friend,S.bmp,1,m,398
breaking,7,29,right,female,stranger,Stranger,C.bmp,1,n,618
breaking,7,29,right,female,stranger,Self,T.bmp,1,n,638
breaking,7,29,right,female,self,Friend,S.bmp,1,n,810
breaking,7,29,right,female,stranger,Stranger,C.bmp,1,n,446
breaking,7,29,right,female,self,Self,T.bmp,1,n,682
breaking,7,29,right,female,friend,Friend,S.bmp,1,n,814
breaking,7,29,right,female,stranger,Self,T.bmp,1,n,546
breaking,7,29,right,female,friend,Self,T.bmp,1,m,750
breaking,7,29,right,female,friend,Friend,S.bmp,1,n,546
breaking,7,29,right,female,stranger,Self,T.bmp,1,n,751
breaking,7,29,right,female,self,Stranger,C.bmp,1,m,403
breaking,7,29,right,female,friend,Friend,S.bmp,1,n,677
breaking,7,29,right,female,stranger,Friend,S.bmp,1,m,487
breaking,7,29,right,female,self,Friend,S.bmp,1,n,403
breaking,7,29,right,female,self,Self,T.bmp,1,n,631
breaking,7,29,right,female,self,Stranger,C.bmp,1,m,348
breaking,7,29,right,female,stranger,Stranger,C.bmp,1,n,400
breaking,7,29,right,female,self,Friend,S.bmp,1,n,676
breaking,7,29,right,female,stranger,Friend,S.bmp,0,n,304
breaking,7,29,right,female,friend,Friend,S.bmp,1,n,476
breaking,7,29,right,female,self,Self,T.bmp,1,n,520
breaking,7,29,right,female,self,Friend,S.bmp,1,n,524
breaking,7,29,right,female,friend,Stranger,C.bmp,1,n,456
breaking,7,29,right,female,self,Self,T.bmp,1,n,644
breaking,7,29,right,female,friend,Friend,S.bmp,1,n,544
breaking,7,29,right,female,self,Self,T.bmp,1,n,541
breaking,7,29,right,female,self,Friend,S.bmp,1,n,473
breaking,7,29,right,female,stranger,Self,T.bmp,1,n,821
breaking,7,29,right,female,self,Stranger,C.bmp,1,m,553
breaking,7,29,right,female,friend,Self,T.bmp,1,m,613
breaking,7,29,right,female,friend,Self,T.bmp,0,n,482
breaking,7,29,right,female,friend,Self,T.bmp,1,m,478
breaking,7,29,right,female,stranger,Stranger,C.bmp,1,n,586
breaking,7,29,right,female,stranger,Stranger,C.bmp,0,,0
breaking,7,29,right,female,friend,Stranger,C.bmp,1,n,594
breaking,7,29,right,female,stranger,Self,T.bmp,1,n,574
breaking,7,29,right,female,friend,Friend,S.bmp,1,n,586
breaking,7,29,right,female,self,Stranger,C.bmp,1,m,614
breaking,7,29,right,female,stranger,Friend,S.bmp,1,m,578
breaking,7,29,right,female,stranger,Self,T.bmp,1,n,566
breaking,7,29,right,female,stranger,Friend,S.bmp,1,m,794
breaking,7,29,right,female,friend,Stranger,C.bmp,1,n,727
breaking,7,29,right,female,stranger,Self,T.bmp,1,n,558
breaking,7,29,right,female,stranger,Friend,S.bmp,1,m,618
breaking,7,29,right,female,friend,Self,T.bmp,1,m,478
breaking,7,29,right,female,friend,Friend,S.bmp,1,n,537
breaking,7,29,right,female,friend,Self,T.bmp,1,m,606
breaking,7,29,right,female,stranger,Stranger,C.bmp,1,n,946
breaking,7,29,right,female,self,Self,T.bmp,1,n,534
breaking,7,29,right,female,friend,Friend,S.bmp,1,n,642
breaking,7,29,right,female,friend,Friend,S.bmp,1,n,550
breaking,7,29,right,female,self,Friend,S.bmp,1,n,650
breaking,7,29,right,female,self,Friend,S.bmp,1,n,447
breaking,7,29,right,female,stranger,Self,T.bmp,1,n,859
breaking,7,29,right,female,stranger,Friend,S.bmp,1,m,503
breaking,7,29,right,female,self,Stranger,C.bmp,0,n,683
breaking,7,29,right,female,friend,Self,T.bmp,1,m,679
breaking,7,29,right,female,friend,Stranger,C.bmp,1,n,604
breaking,7,29,right,female,self,Friend,S.bmp,1,n,664
breaking,7,29,right,female,stranger,Friend,S.bmp,1,m,580
breaking,7,29,right,female,stranger,Self,T.bmp,1,n,576
breaking,7,29,right,female,self,Stranger,C.bmp,1,m,483
breaking,7,29,right,female,stranger,Stranger,C.bmp,1,n,640
breaking,7,29,right,female,friend,Stranger,C.bmp,1,n,620
breaking,7,29,right,female,self,Self,T.bmp,1,n,528
breaking,7,29,right,female,stranger,Stranger,C.bmp,1,n,524
breaking,7,29,right,female,friend,Stranger,C.bmp,1,n,456
breaking,7,29,right,female,self,Self,T.bmp,1,n,461
breaking,7,29,right,female,self,Stranger,C.bmp,1,m,641
breaking,7,29,right,female,friend,Friend,S.bmp,1,n,845
breaking,7,29,right,female,friend,Friend,S.bmp,1,n,681
breaking,7,29,right,female,self,Friend,S.bmp,1,n,597
breaking,7,29,right,female,friend,Stranger,C.bmp,1,n,498
breaking,7,29,right,female,self,Self,T.bmp,1,n,510
breaking,7,29,right,female,self,Friend,S.bmp,1,n,498
breaking,7,29,right,female,friend,Friend,S.bmp,1,n,526
breaking,7,29,right,female,self,Stranger,C.bmp,1,m,673
breaking,7,29,right,female,friend,Self,T.bmp,0,n,445
breaking,7,29,right,female,stranger,Self,T.bmp,1,n,482
breaking,7,29,right,female,friend,Stranger,C.bmp,1,n,422
breaking,7,29,right,female,self,Self,T.bmp,1,n,666
breaking,7,29,right,female,stranger,Self,T.bmp,1,n,470
breaking,7,29,right,female,friend,Self,T.bmp,1,m,442
breaking,7,29,right,female,stranger,Friend,S.bmp,1,m,463
breaking,7,29,right,female,stranger,Stranger,C.bmp,1,n,459
breaking,7,29,right,female,stranger,Stranger,C.bmp,1,n,431
breaking,7,29,right,female,self,Stranger,C.bmp,1,m,403
breaking,7,29,right,female,stranger,Stranger,C.bmp,1,n,575
breaking,7,29,right,female,stranger,Friend,S.bmp,1,m,492
breaking,7,29,right,female,stranger,Friend,S.bmp,1,m,488
breaking,7,29,right,female,self,Friend,S.bmp,1,n,812
breaking,7,29,right,female,stranger,Self,T.bmp,1,n,560
breaking,7,29,right,female,friend,Self,T.bmp,1,m,443
breaking,7,29,right,female,self,Self,T.bmp,1,n,624
breaking,7,29,right,female,self,Stranger,C.bmp,1,m,540
breaking,7,29,right,female,friend,Stranger,C.bmp,1,n,360
breaking,7,29,right,female,self,Friend,S.bmp,1,n,468
breaking,7,29,right,female,friend,Stranger,C.bmp,1,n,760
breaking,7,29,right,female,stranger,Friend,S.bmp,1,m,636
breaking,7,29,right,female,self,Self,T.bmp,1,n,681
breaking,7,29,right,female,friend,Friend,S.bmp,1,n,525
breaking,7,29,right,female,self,Stranger,C.bmp,1,m,609
breaking,7,29,right,female,stranger,Stranger,C.bmp,1,n,373
breaking,7,29,right,female,stranger,Self,T.bmp,1,n,545
breaking,7,29,right,female,stranger,Self,T.bmp,1,n,390
breaking,7,29,right,female,self,Friend,S.bmp,1,n,570
breaking,7,29,right,female,friend,Self,T.bmp,1,m,734
breaking,7,29,right,female,friend,Self,T.bmp,1,m,417
breaking,7,29,right,female,self,Stranger,C.bmp,1,m,341
breaking,7,29,right,female,friend,Stranger,C.bmp,1,n,386
breaking,7,29,right,female,friend,Friend,S.bmp,1,n,550
breaking,7,29,right,female,stranger,Stranger,C.bmp,1,n,634
breaking,7,29,right,female,friend,Friend,S.bmp,1,n,518
breaking,7,29,right,female,stranger,Friend,S.bmp,1,m,490
breaking,7,29,right,female,stranger,Friend,S.bmp,1,m,455
breaking,7,29,right,female,self,Friend,S.bmp,1,n,451
breaking,7,29,right,female,friend,Stranger,C.bmp,1,n,455
