ExperimentName,Subject,Age,Handedness,Sex,Identity,Shape,Target.ACC,Target.RESP,Target.RT
SelfAssociate,21,25,NULL,female,Stranger,C.bmp,0,m,2330
SelfAssociate,21,25,NULL,female,Self,S.bmp,1,b,1835
SelfAssociate,21,25,NULL,female,Stranger,C.bmp,1,m,1579
SelfAssociate,21,25,NULL,female,Self,S.bmp,1,m,1468
SelfAssociate,21,25,NULL,female,Friend,T.bmp,1,n,836
SelfAssociate,21,25,NULL,female,Friend,T.bmp,1,b,2411
SelfAssociate,21,25,NULL,female,Stranger,C.bmp,1,b,2298
SelfAssociate,21,25,NULL,female,Self,S.bmp,1,m,1294
SelfAssociate,21,25,NULL,female,Stranger,C.bmp,0,n,1930
SelfAssociate,21,25,NULL,female,Self,S.bmp,1,b,1835
SelfAssociate,21,25,NULL,female,Stranger,C.bmp,1,m,1338
SelfAssociate,21,25,NULL,female,Self,S.bmp,1,m,1043
SelfAssociate,21,25,NULL,female,Self,S.bmp,1,n,1170
SelfAssociate,21,25,NULL,female,Stranger,C.bmp,1,m,1536
SelfAssociate,21,25,NULL,female,Stranger,C.bmp,1,n,1953
SelfAssociate,21,25,NULL,female,Stranger,C.bmp,1,b,954
SelfAssociate,21,25,NULL,female,Self,S.bmp,1,b,924
SelfAssociate,21,25,NULL,female,Self,S.bmp,1,b,1217
SelfAssociate,21,25,NULL,female,Stranger,C.bmp,1,m,2303
SelfAssociate,21,25,NULL,female,Stranger,C.bmp,1,m,1252
SelfAssociate,21,25,NULL,female,Stranger,C.bmp,1,m,831
SelfAssociate,21,25,NULL,female,Stranger,C.bmp,1,n,1442
SelfAssociate,21,25,NULL,female,Stranger,C.bmp,1,b,945
SelfAssociate,21,25,NULL,female,Stranger,C.bmp,1,n,1390
SelfAssociate,22,25,NULL,female,Self,S.bmp,1,m,1194
SelfAssociate,22,25,NULL,female,Stranger,T.bmp,1,b,1000
SelfAssociate,22,25,NULL,female,Self,S.bmp,0,n,1163
SelfAssociate,22,25,NULL,female,Friend,C.bmp,0,m,846
SelfAssociate,22,25,NULL,female,Friend,C.bmp,0,b,731
SelfAssociate,22,25,NULL,female,Stranger,T.bmp,1,n,854
SelfAssociate,22,25,NULL,female,Self,S.bmp,1,b,856
SelfAssociate,22,25,NULL,female,Friend,C.bmp,1,m,987
SelfAssociate,22,25,NULL,female,Stranger,T.bmp,1,b,732
SelfAssociate,22,25,NULL,female,Friend,C.bmp,0,n,719
SelfAssociate,22,25,NULL,female,Self,S.bmp,1,b,779
SelfAssociate,22,25,NULL,female,Stranger,T.bmp,1,b,748
SelfAssociate,22,25,NULL,female,Self,S.bmp,1,b,613
SelfAssociate,22,25,NULL,female,Friend,C.bmp,0,,0
SelfAssociate,22,25,NULL,female,Friend,C.bmp,0,m,998
SelfAssociate,22,25,NULL,female,Stranger,T.bmp,1,n,849
SelfAssociate,22,25,NULL,female,Self,S.bmp,0,b,860
SelfAssociate,22,25,NULL,female,Stranger,T.bmp,0,b,797
SelfAssociate,22,25,NULL,female,Stranger,T.bmp,1,b,948
SelfAssociate,22,25,NULL,female,Self,S.bmp,1,m,1052
SelfAssociate,22,25,NULL,female,Friend,C.bmp,0,n,846
SelfAssociate,22,25,NULL,female,Stranger,T.bmp,0,b,762
SelfAssociate,22,25,NULL,female,Self,S.bmp,1,b,711
SelfAssociate,22,25,NULL,female,Friend,C.bmp,1,n,1110
SelfAssociate,22,25,NULL,female,Stranger,T.bmp,1,b,779
SelfAssociate,22,25,NULL,female,Self,S.bmp,1,n,628
SelfAssociate,22,25,NULL,female,Friend,C.bmp,1,n,803
SelfAssociate,22,25,NULL,female,Friend,C.bmp,1,b,832
SelfAssociate,22,25,NULL,female,Stranger,T.bmp,1,b,895
SelfAssociate,22,25,NULL,female,Self,S.bmp,0,b,826
SelfAssociate,22,25,NULL,female,Stranger,T.bmp,0,b,778
SelfAssociate,22,25,NULL,female,Stranger,T.bmp,0,n,715
SelfAssociate,22,25,NULL,female,Friend,C.bmp,0,n,1018
SelfAssociate,22,25,NULL,female,Self,S.bmp,1,b,683
SelfAssociate,22,25,NULL,female,Friend,C.bmp,1,n,991
SelfAssociate,22,25,NULL,female,Self,S.bmp,1,m,774
SelfAssociate,22,25,NULL,female,Friend,C.bmp,0,n,1065
SelfAssociate,22,25,NULL,female,Stranger,T.bmp,0,b,624
SelfAssociate,22,25,NULL,female,Stranger,T.bmp,1,b,761
SelfAssociate,22,25,NULL,female,Self,S.bmp,1,b,869
SelfAssociate,22,25,NULL,female,Self,S.bmp,1,n,812
SelfAssociate,22,25,NULL,female,Friend,C.bmp,1,b,663
SelfAssociate,22,25,NULL,female,Stranger,T.bmp,1,b,872
SelfAssociate,22,25,NULL,female,Self,S.bmp,1,n,950
SelfAssociate,22,25,NULL,female,Friend,C.bmp,1,m,1182
SelfAssociate,22,25,NULL,female,Self,S.bmp,1,b,645
SelfAssociate,22,25,NULL,female,Friend,C.bmp,1,n,761
SelfAssociate,22,25,NULL,female,Stranger,T.bmp,1,b,902
SelfAssociate,22,25,NULL,female,Stranger,T.bmp,1,n,967
SelfAssociate,22,25,NULL,female,Friend,C.bmp,1,n,715
SelfAssociate,22,25,NULL,female,Friend,C.bmp,1,m,810
SelfAssociate,22,25,NULL,female,Stranger,T.bmp,1,n,821
SelfAssociate,22,25,NULL,female,Stranger,T.bmp,1,b,774
SelfAssociate,22,25,NULL,female,Friend,C.bmp,1,n,856
SelfAssociate,22,25,NULL,female,Friend,C.bmp,0,m,819
SelfAssociate,22,25,NULL,female,Stranger,T.bmp,1,b,636
SelfAssociate,22,25,NULL,female,Stranger,T.bmp,0,b,626
SelfAssociate,22,25,NULL,female,Stranger,T.bmp,0,b,1035
SelfAssociate,22,25,NULL,female,Friend,C.bmp,1,n,760
SelfAssociate,22,25,NULL,female,Friend,C.bmp,1,m,853
SelfAssociate,22,25,NULL,female,Stranger,T.bmp,1,b,671
SelfAssociate,22,25,NULL,female,Stranger,T.bmp,1,m,798
SelfAssociate,22,25,NULL,female,Friend,C.bmp,1,b,756
SelfAssociate,22,25,NULL,female,Friend,C.bmp,1,b,581
SelfAssociate,22,25,NULL,female,Friend,C.bmp,1,n,747
SelfAssociate,22,25,NULL,female,Stranger,T.bmp,1,m,1044
SelfAssociate,22,25,NULL,female,Stranger,T.bmp,0,b,871
SelfAssociate,22,25,NULL,female,Friend,C.bmp,1,n,895
SelfAssociate,22,25,NULL,female,Stranger,T.bmp,1,m,880
SelfAssociate,22,25,NULL,female,Stranger,T.bmp,1,m,949
SelfAssociate,22,25,NULL,female,Stranger,T.bmp,1,n,1020
SelfAssociate,22,25,NULL,female,Stranger,T.bmp,1,m,915
SelfAssociate,22,25,NULL,female,Stranger,T.bmp,1,n,738
SelfAssociate,22,25,NULL,female,Stranger,T.bmp,1,n,581
SelfAssociate,3,21,right,male,Friend,T.bmp,0,m,974
SelfAssociate,3,21,right,male,Self,S.bmp,0,,0
SelfAssociate,3,21,right,male,Stranger,C.bmp,0,m,1438
SelfAssociate,3,21,right,male,Stranger,C.bmp,1,m,1113
SelfAssociate,3,21,right,male,Friend,T.bmp,1,m,1847
SelfAssociate,3,21,right,male,Self,S.bmp,1,n,1019
SelfAssociate,3,21,right,male,Self,S.bmp,1,n,690
SelfAssociate,3,21,right,male,Stranger,C.bmp,1,m,1010
SelfAssociate,3,21,right,male,Friend,T.bmp,1,b,820
SelfAssociate,3,21,right,male,Self,S.bmp,1,n,691
SelfAssociate,3,21,right,male,Stranger,C.bmp,1,m,1053
SelfAssociate,3,21,right,male,Friend,T.bmp,1,m,1598
SelfAssociate,3,21,right,male,Friend,T.bmp,0,m,1586
SelfAssociate,3,21,right,male,Self,S.bmp,1,n,890
SelfAssociate,3,21,right,male,Self,S.bmp,0,m,1173
SelfAssociate,3,21,right,male,Friend,T.bmp,0,,0
SelfAssociate,3,21,right,male,Stranger,C.bmp,1,m,1085
SelfAssociate,3,21,right,male,Stranger,C.bmp,0,,0
SelfAssociate,3,21,right,male,Self,S.bmp,1,b,974
SelfAssociate,3,21,right,male,Self,S.bmp,1,b,823
SelfAssociate,3,21,right,male,Stranger,C.bmp,1,n,1336
SelfAssociate,3,21,right,male,Friend,T.bmp,1,m,1354
SelfAssociate,3,21,right,male,Friend,T.bmp,1,n,911
SelfAssociate,3,21,right,male,Stranger,C.bmp,1,m,910
SelfAssociate,3,21,right,male,Friend,T.bmp,1,n,949
SelfAssociate,3,21,right,male,Friend,T.bmp,1,m,884
SelfAssociate,3,21,right,male,Self,S.bmp,1,b,847
SelfAssociate,3,21,right,male,Stranger,C.bmp,0,m,915
SelfAssociate,3,21,right,male,Stranger,C.bmp,1,m,1258
SelfAssociate,3,21,right,male,Self,S.bmp,1,n,826
SelfAssociate,3,21,right,male,Self,S.bmp,1,n,1138
SelfAssociate,3,21,right,male,Stranger,C.bmp,1,n,1818
SelfAssociate,3,21,right,male,Friend,T.bmp,1,n,1226
SelfAssociate,3,21,right,male,Stranger,C.bmp,1,m,1081
SelfAssociate,3,21,right,male,Self,S.bmp,1,b,732
SelfAssociate,3,21,right,male,Friend,T.bmp,1,b,943
SelfAssociate,3,21,right,male,Stranger,C.bmp,1,n,1048
SelfAssociate,3,21,right,male,Stranger,C.bmp,1,m,1107
SelfAssociate,3,21,right,male,Stranger,C.bmp,0,m,1771
SelfAssociate,3,21,right,male,Stranger,C.bmp,1,m,1348
SelfAssociate,3,21,right,male,Stranger,C.bmp,1,n,1042
SelfAssociate,3,21,right,male,Stranger,C.bmp,1,b,957
SelfAssociate,3,21,right,male,Stranger,C.bmp,1,n,962
SelfAssociate,3,21,right,male,Stranger,C.bmp,1,b,846
SelfAssociate,3,21,right,male,Stranger,C.bmp,1,n,1153
SelfAssociate,4,25,right,female,Friend,C.bmp,0,n,1379
SelfAssociate,4,25,right,female,Friend,C.bmp,0,n,1226
SelfAssociate,4,25,right,female,Stranger,T.bmp,0,m,1418
SelfAssociate,4,25,right,female,Self,S.bmp,0,b,2313
SelfAssociate,4,25,right,female,Stranger,T.bmp,1,m,1344
SelfAssociate,4,25,right,female,Self,S.bmp,1,n,1247
SelfAssociate,4,25,right,female,Self,S.bmp,1,b,1219
SelfAssociate,4,25,right,female,Friend,C.bmp,1,n,850
SelfAssociate,4,25,right,female,Self,S.bmp,0,b,1205
SelfAssociate,4,25,right,female,Stranger,T.bmp,1,m,1136
SelfAssociate,4,25,right,female,Stranger,T.bmp,1,m,986
SelfAssociate,4,25,right,female,Friend,C.bmp,0,m,1153
SelfAssociate,4,25,right,female,Stranger,T.bmp,1,m,1014
SelfAssociate,4,25,right,female,Self,S.bmp,1,b,1151
SelfAssociate,4,25,right,female,Friend,C.bmp,1,m,989
SelfAssociate,4,25,right,female,Stranger,T.bmp,1,m,1114
SelfAssociate,4,25,right,female,Friend,C.bmp,0,b,1111
SelfAssociate,4,25,right,female,Self,S.bmp,1,b,1125
SelfAssociate,4,25,right,female,Stranger,T.bmp,0,b,952
SelfAssociate,4,25,right,female,Self,S.bmp,1,n,941
SelfAssociate,4,25,right,female,Friend,C.bmp,1,m,934
SelfAssociate,4,25,right,female,Friend,C.bmp,0,b,921
SelfAssociate,4,25,right,female,Self,S.bmp,1,n,958
SelfAssociate,4,25,right,female,Stranger,T.bmp,1,m,963
SelfAssociate,4,25,right,female,Stranger,T.bmp,1,b,1174
SelfAssociate,4,25,right,female,Friend,C.bmp,0,m,840
SelfAssociate,4,25,right,female,Stranger,T.bmp,1,b,1220
SelfAssociate,4,25,right,female,Friend,C.bmp,0,m,779
SelfAssociate,4,25,right,female,Self,S.bmp,1,n,1196
SelfAssociate,4,25,right,female,Self,S.bmp,0,n,665
SelfAssociate,4,25,right,female,Friend,C.bmp,1,m,1130
SelfAssociate,4,25,right,female,Stranger,T.bmp,1,b,907
SelfAssociate,4,25,right,female,Self,S.bmp,1,m,884
SelfAssociate,4,25,right,female,Friend,C.bmp,0,n,1241
SelfAssociate,4,25,right,female,Stranger,T.bmp,1,m,1012
SelfAssociate,4,25,right,female,Self,S.bmp,1,b,837
SelfAssociate,4,25,right,female,Stranger,T.bmp,1,b,1188
SelfAssociate,4,25,right,female,Stranger,T.bmp,1,b,881
SelfAssociate,4,25,right,female,Self,S.bmp,1,m,886
SelfAssociate,4,25,right,female,Friend,C.bmp,0,n,987
SelfAssociate,4,25,right,female,Friend,C.bmp,0,n,1218
SelfAssociate,4,25,right,female,Self,S.bmp,0,n,1890
SelfAssociate,4,25,right,female,Stranger,T.bmp,1,m,1020
SelfAssociate,4,25,right,female,Self,S.bmp,0,b,1003
SelfAssociate,4,25,right,female,Friend,C.bmp,1,b,958
SelfAssociate,4,25,right,female,Self,S.bmp,1,b,891
SelfAssociate,4,25,right,female,Stranger,T.bmp,1,m,878
SelfAssociate,4,25,right,female,Friend,C.bmp,1,m,901
SelfAssociate,4,25,right,female,Stranger,T.bmp,1,m,1014
SelfAssociate,4,25,right,female,Friend,C.bmp,1,b,1119
SelfAssociate,4,25,right,female,Stranger,T.bmp,1,n,731
SelfAssociate,4,25,right,female,Self,S.bmp,0,m,1149
SelfAssociate,4,25,right,female,Self,S.bmp,0,n,755
SelfAssociate,4,25,right,female,Friend,C.bmp,1,m,1000
SelfAssociate,4,25,right,female,Friend,C.bmp,1,n,804
SelfAssociate,4,25,right,female,Self,S.bmp,0,n,1168
SelfAssociate,4,25,right,female,Friend,C.bmp,1,b,890
SelfAssociate,4,25,right,female,Stranger,T.bmp,1,n,1090
SelfAssociate,4,25,right,female,Self,S.bmp,0,m,892
SelfAssociate,4,25,right,female,Stranger,T.bmp,1,b,927
SelfAssociate,4,25,right,female,Stranger,T.bmp,0,n,1169
SelfAssociate,4,25,right,female,Stranger,T.bmp,1,n,715
SelfAssociate,4,25,right,female,Self,S.bmp,0,b,952
SelfAssociate,4,25,right,female,Self,S.bmp,0,n,1189
SelfAssociate,4,25,right,female,Stranger,T.bmp,0,b,914
SelfAssociate,4,25,right,female,Stranger,T.bmp,1,b,937
SelfAssociate,4,25,right,female,Self,S.bmp,0,n,1132
SelfAssociate,4,25,right,female,Self,S.bmp,0,m,893
SelfAssociate,4,25,right,female,Self,S.bmp,0,b,992
SelfAssociate,4,25,right,female,Self,S.bmp,0,b,1061
SelfAssociate,4,25,right,female,Stranger,T.bmp,1,m,1229
SelfAssociate,4,25,right,female,Stranger,T.bmp,0,b,1146
SelfAssociate,4,25,right,female,Stranger,T.bmp,0,n,681
SelfAssociate,4,25,right,female,Self,S.bmp,0,m,1142
SelfAssociate,4,25,right,female,Stranger,T.bmp,0,n,909
SelfAssociate,4,25,right,female,Self,S.bmp,1,b,1172
SelfAssociate,4,25,right,female,Self,S.bmp,1,b,910
SelfAssociate,4,25,right,female,Self,S.bmp,1,m,1180
SelfAssociate,4,25,right,female,Stranger,T.bmp,1,n,1060
SelfAssociate,4,25,right,female,Stranger,T.bmp,0,b,1211
SelfAssociate,4,25,right,female,Self,S.bmp,1,m,1124
SelfAssociate,4,25,right,female,Stranger,T.bmp,1,b,871
SelfAssociate,4,25,right,female,Self,S.bmp,1,n,1014
SelfAssociate,4,25,right,female,Stranger,T.bmp,1,m,1015
SelfAssociate,4,25,right,female,Self,S.bmp,0,n,1184
SelfAssociate,4,25,right,female,Stranger,T.bmp,1,b,1312
SelfAssociate,4,25,right,female,Self,S.bmp,1,n,1317
SelfAssociate,4,25,right,female,Stranger,T.bmp,1,b,1201
SelfAssociate,4,25,right,female,Self,S.bmp,0,n,1020
SelfAssociate,4,25,right,female,Stranger,T.bmp,1,m,1295
SelfAssociate,4,25,right,female,Stranger,T.bmp,1,b,981
SelfAssociate,4,25,right,female,Self,S.bmp,0,m,1180
SelfAssociate,4,25,right,female,Self,S.bmp,1,m,1051
SelfAssociate,4,25,right,female,Self,S.bmp,0,m,789
SelfAssociate,4,25,right,female,Self,S.bmp,0,n,1097
SelfAssociate,4,25,right,female,Self,S.bmp,1,b,835
SelfAssociate,4,25,right,female,Self,S.bmp,1,b,786
SelfAssociate,4,25,right,female,Self,S.bmp,1,m,914
SelfAssociate,4,25,right,female,Self,S.bmp,1,m,809
SelfAssociate,4,25,right,female,Self,S.bmp,1,b,865
SelfAssociate,4,25,right,female,Self,S.bmp,1,m,701
SelfAssociate,5,20,right,male,Stranger,S.bmp,0,m,1108
SelfAssociate,5,20,right,male,Stranger,S.bmp,0,,0
SelfAssociate,5,20,right,male,Friend,T.bmp,0,b,921
SelfAssociate,5,20,right,male,Self,C.bmp,1,b,1222
SelfAssociate,5,20,right,male,Friend,T.bmp,1,n,1165
SelfAssociate,5,20,right,male,Self,C.bmp,0,m,977
SelfAssociate,5,20,right,male,Stranger,S.bmp,0,,0
SelfAssociate,5,20,right,male,Friend,T.bmp,0,n,1073
SelfAssociate,5,20,right,male,Stranger,S.bmp,0,,0
SelfAssociate,5,20,right,male,Self,C.bmp,1,b,733
SelfAssociate,5,20,right,male,Friend,T.bmp,0,m,920
SelfAssociate,5,20,right,male,Self,C.bmp,1,b,1187
SelfAssociate,5,20,right,male,Friend,T.bmp,0,n,994
SelfAssociate,5,20,right,male,Stranger,S.bmp,0,,0
SelfAssociate,5,20,right,male,Self,C.bmp,1,b,918
SelfAssociate,5,20,right,male,Stranger,S.bmp,0,b,749
SelfAssociate,5,20,right,male,Self,C.bmp,0,b,948
SelfAssociate,5,20,right,male,Friend,T.bmp,0,m,842
SelfAssociate,5,20,right,male,Self,C.bmp,0,,0
SelfAssociate,5,20,right,male,Self,C.bmp,1,b,950
SelfAssociate,5,20,right,male,Friend,T.bmp,0,,0
SelfAssociate,5,20,right,male,Stranger,S.bmp,0,,0
SelfAssociate,5,20,right,male,Stranger,S.bmp,1,m,1393
SelfAssociate,5,20,right,male,Friend,T.bmp,0,m,1343
SelfAssociate,5,20,right,male,Stranger,S.bmp,0,,0
SelfAssociate,5,20,right,male,Stranger,S.bmp,0,b,685
SelfAssociate,5,20,right,male,Self,C.bmp,1,b,1057
SelfAssociate,5,20,right,male,Friend,T.bmp,0,m,1138
SelfAssociate,5,20,right,male,Self,C.bmp,0,,0
SelfAssociate,5,20,right,male,Friend,T.bmp,0,,0
SelfAssociate,5,20,right,male,Self,C.bmp,1,b,591
SelfAssociate,5,20,right,male,Friend,T.bmp,1,m,1246
SelfAssociate,5,20,right,male,Stranger,S.bmp,0,b,1113
SelfAssociate,5,20,right,male,Stranger,S.bmp,0,,0
SelfAssociate,5,20,right,male,Friend,T.bmp,0,b,996
SelfAssociate,5,20,right,male,Self,C.bmp,1,b,1449
SelfAssociate,5,20,right,male,Friend,T.bmp,0,n,1690
SelfAssociate,5,20,right,male,Stranger,S.bmp,0,,0
SelfAssociate,5,20,right,male,Friend,T.bmp,0,n,1067
SelfAssociate,5,20,right,male,Self,C.bmp,1,b,1170
SelfAssociate,5,20,right,male,Self,C.bmp,0,m,1764
SelfAssociate,5,20,right,male,Stranger,S.bmp,0,b,1104
SelfAssociate,5,20,right,male,Friend,T.bmp,0,b,839
SelfAssociate,5,20,right,male,Friend,T.bmp,0,,0
SelfAssociate,5,20,right,male,Stranger,S.bmp,0,b,1155
SelfAssociate,5,20,right,male,Self,C.bmp,1,b,1128
SelfAssociate,5,20,right,male,Stranger,S.bmp,1,b,1123
SelfAssociate,5,20,right,male,Self,C.bmp,0,b,831
SelfAssociate,5,20,right,male,Friend,T.bmp,0,,0
SelfAssociate,5,20,right,male,Self,C.bmp,0,b,754
SelfAssociate,5,20,right,male,Stranger,S.bmp,0,b,1280
SelfAssociate,5,20,right,male,Stranger,S.bmp,0,,0
SelfAssociate,5,20,right,male,Self,C.bmp,1,n,1145
SelfAssociate,5,20,right,male,Friend,T.bmp,1,b,928
SelfAssociate,5,20,right,male,Friend,T.bmp,1,b,1011
SelfAssociate,5,20,right,male,Self,C.bmp,1,b,1156
SelfAssociate,5,20,right,male,Friend,T.bmp,0,m,1281
SelfAssociate,5,20,right,male,Self,C.bmp,0,m,861
SelfAssociate,5,20,right,male,Stranger,S.bmp,1,b,1054
SelfAssociate,5,20,right,male,Stranger,S.bmp,1,b,879
SelfAssociate,5,20,right,male,Self,C.bmp,1,b,948
SelfAssociate,5,20,right,male,Friend,T.bmp,1,b,1059
SelfAssociate,5,20,right,male,Self,C.bmp,1,b,1202
SelfAssociate,5,20,right,male,Stranger,S.bmp,1,b,1053
SelfAssociate,5,20,right,male,Stranger,S.bmp,0,b,959
SelfAssociate,5,20,right,male,Friend,T.bmp,1,b,1818
SelfAssociate,5,20,right,male,Friend,T.bmp,0,m,2274
SelfAssociate,5,20,right,male,Self,C.bmp,0,,0
SelfAssociate,5,20,right,male,Stranger,S.bmp,1,b,1111
SelfAssociate,5,20,right,male,Self,C.bmp,1,m,1172
SelfAssociate,5,20,right,male,Stranger,S.bmp,1,b,998
SelfAssociate,5,20,right,male,Friend,T.bmp,0,,0
SelfAssociate,5,20,right,male,Stranger,S.bmp,1,b,970
SelfAssociate,5,20,right,male,Self,C.bmp,1,n,1043
SelfAssociate,5,20,right,male,Self,C.bmp,1,n,1190
SelfAssociate,5,20,right,male,Stranger,S.bmp,0,b,1148
SelfAssociate,5,20,right,male,Friend,T.bmp,1,n,2083
SelfAssociate,5,20,right,male,Friend,T.bmp,0,,0
SelfAssociate,5,20,right,male,Friend,T.bmp,0,b,990
SelfAssociate,5,20,right,male,Self,C.bmp,1,m,1482
SelfAssociate,5,20,right,male,Self,C.bmp,0,,0
SelfAssociate,5,20,right,male,Friend,T.bmp,0,,0
SelfAssociate,5,20,right,male,Stranger,S.bmp,0,m,1372
SelfAssociate,5,20,right,male,Stranger,S.bmp,1,n,1485
SelfAssociate,5,20,right,male,Self,C.bmp,1,b,793
SelfAssociate,5,20,right,male,Friend,T.bmp,1,n,968
SelfAssociate,5,20,right,male,Stranger,S.bmp,0,b,1827
SelfAssociate,5,20,right,male,Friend,T.bmp,1,b,1115
SelfAssociate,5,20,right,male,Self,C.bmp,1,m,1128
SelfAssociate,5,20,right,male,Stranger,S.bmp,0,n,1306
SelfAssociate,5,20,right,male,Stranger,S.bmp,0,m,1337
SelfAssociate,5,20,right,male,Friend,T.bmp,0,,0
SelfAssociate,5,20,right,male,Stranger,S.bmp,1,m,1040
SelfAssociate,5,20,right,male,Self,C.bmp,1,m,1667
SelfAssociate,5,20,right,male,Friend,T.bmp,1,b,1339
SelfAssociate,5,20,right,male,Self,C.bmp,1,n,946
SelfAssociate,5,20,right,male,Friend,T.bmp,1,b,1571
SelfAssociate,5,20,right,male,Stranger,S.bmp,0,m,1621
SelfAssociate,5,20,right,male,Friend,T.bmp,0,m,901
SelfAssociate,5,20,right,male,Self,C.bmp,1,n,1061
SelfAssociate,5,20,right,male,Stranger,S.bmp,1,b,1309
SelfAssociate,5,20,right,male,Self,C.bmp,1,b,1722
SelfAssociate,5,20,right,male,Friend,T.bmp,0,m,1174
SelfAssociate,5,20,right,male,Stranger,S.bmp,0,,0
SelfAssociate,5,20,right,male,Friend,T.bmp,1,b,1182
SelfAssociate,5,20,right,male,Stranger,S.bmp,0,m,1117
SelfAssociate,5,20,right,male,Friend,T.bmp,1,m,1258
SelfAssociate,5,20,right,male,Stranger,S.bmp,1,m,1041
SelfAssociate,5,20,right,male,Friend,T.bmp,1,m,1477
SelfAssociate,5,20,right,male,Stranger,S.bmp,1,b,1010
SelfAssociate,5,20,right,male,Stranger,S.bmp,0,m,1228
SelfAssociate,5,20,right,male,Friend,T.bmp,0,n,1465
SelfAssociate,5,20,right,male,Friend,T.bmp,0,,0
SelfAssociate,5,20,right,male,Stranger,S.bmp,1,b,992
SelfAssociate,5,20,right,male,Stranger,S.bmp,0,,0
SelfAssociate,5,20,right,male,Stranger,S.bmp,0,m,732
SelfAssociate,5,20,right,male,Friend,T.bmp,1,m,1204
SelfAssociate,5,20,right,male,Friend,T.bmp,1,b,1688
SelfAssociate,5,20,right,male,Friend,T.bmp,1,b,1026
SelfAssociate,5,20,right,male,Stranger,S.bmp,1,m,1153
SelfAssociate,5,20,right,male,Stranger,S.bmp,0,n,1462
SelfAssociate,5,20,right,male,Friend,T.bmp,1,n,1566
SelfAssociate,5,20,right,male,Stranger,S.bmp,0,m,1106
SelfAssociate,5,20,right,male,Stranger,S.bmp,1,b,1305
SelfAssociate,5,20,right,male,Friend,T.bmp,1,m,2209
SelfAssociate,5,20,right,male,Friend,T.bmp,0,b,2475
SelfAssociate,5,20,right,male,Stranger,S.bmp,0,,0
SelfAssociate,5,20,right,male,Stranger,S.bmp,0,,0
SelfAssociate,5,20,right,male,Friend,T.bmp,0,,0
SelfAssociate,5,20,right,male,Friend,T.bmp,1,m,1254
SelfAssociate,5,20,right,male,Friend,T.bmp,0,m,967
SelfAssociate,5,20,right,male,Friend,T.bmp,1,n,1275
SelfAssociate,5,20,right,male,Stranger,S.bmp,1,m,1056
SelfAssociate,5,20,right,male,Stranger,S.bmp,0,,0
SelfAssociate,5,20,right,male,Stranger,S.bmp,1,b,1311
SelfAssociate,5,20,right,male,Stranger,S.bmp,0,m,1053
SelfAssociate,5,20,right,male,Friend,T.bmp,0,,0
SelfAssociate,5,20,right,male,Friend,T.bmp,1,n,1037
SelfAssociate,5,20,right,male,Stranger,S.bmp,1,m,1002
SelfAssociate,5,20,right,male,Friend,T.bmp,0,,0
SelfAssociate,5,20,right,male,Stranger,S.bmp,0,,0
SelfAssociate,5,20,right,male,Friend,T.bmp,1,m,1443
SelfAssociate,5,20,right,male,Stranger,S.bmp,1,m,1119
SelfAssociate,5,20,right,male,Friend,T.bmp,0,b,1298
SelfAssociate,5,20,right,male,Stranger,S.bmp,0,m,1202
SelfAssociate,5,20,right,male,Friend,T.bmp,1,b,941
SelfAssociate,5,20,right,male,Stranger,S.bmp,0,,0
SelfAssociate,5,20,right,male,Friend,T.bmp,0,,0
SelfAssociate,5,20,right,male,Friend,T.bmp,1,b,1932
SelfAssociate,5,20,right,male,Stranger,S.bmp,1,m,830
SelfAssociate,5,20,right,male,Stranger,S.bmp,0,b,1573
SelfAssociate,5,20,right,male,Friend,T.bmp,0,n,894
SelfAssociate,5,20,right,male,Stranger,S.bmp,1,m,1849
SelfAssociate,5,20,right,male,Friend,T.bmp,0,n,2323
SelfAssociate,5,20,right,male,Stranger,S.bmp,1,b,1583
SelfAssociate,5,20,right,male,Friend,T.bmp,1,m,1143
SelfAssociate,5,20,right,male,Friend,T.bmp,1,m,1071
SelfAssociate,5,20,right,male,Stranger,S.bmp,1,m,1068
SelfAssociate,5,20,right,male,Stranger,S.bmp,1,n,2138
SelfAssociate,5,20,right,male,Friend,T.bmp,1,n,2242
SelfAssociate,5,20,right,male,Stranger,S.bmp,1,m,1319
SelfAssociate,5,20,right,male,Friend,T.bmp,0,n,1978
SelfAssociate,5,20,right,male,Stranger,S.bmp,1,m,1994
SelfAssociate,5,20,right,male,Friend,T.bmp,0,n,2480
SelfAssociate,5,20,right,male,Friend,T.bmp,1,b,2221
SelfAssociate,5,20,right,male,Stranger,S.bmp,1,n,1773
SelfAssociate,5,20,right,male,Friend,T.bmp,0,m,2311
SelfAssociate,5,20,right,male,Stranger,S.bmp,0,,0
SelfAssociate,5,20,right,male,Friend,T.bmp,1,b,1692
SelfAssociate,5,20,right,male,Stranger,S.bmp,1,m,998
SelfAssociate,5,20,right,male,Stranger,S.bmp,1,n,1195
SelfAssociate,5,20,right,male,Friend,T.bmp,1,m,1657
SelfAssociate,5,20,right,male,Stranger,S.bmp,1,n,2146
SelfAssociate,5,20,right,male,Friend,T.bmp,1,b,1067
SelfAssociate,5,20,right,male,Friend,T.bmp,1,m,1218
SelfAssociate,5,20,right,male,Stranger,S.bmp,1,m,2403
SelfAssociate,5,20,right,male,Friend,T.bmp,0,,0
SelfAssociate,5,20,right,male,Stranger,S.bmp,1,m,2647
